lat,lon,normalized_light_intensity,economic_activity_score,commercial_potential,grid_i,grid_j,timestamp
35.55777745454545,45.315877848484845,0.1981148339633518,19.81148339633518,Low,45.0,40.0,2025-10-05T14:47:53.854749
35.55777745454545,45.31987896969697,0.09218467172248178,9.218467172248177,Low,45.0,41.0,2025-10-05T14:47:53.854749
35.55777745454545,45.32388009090909,0.1566519864986947,15.665198649869469,Low,45.0,42.0,2025-10-05T14:47:53.854749
35.55777745454545,45.32788121212121,0.10373943063368707,10.373943063368706,Low,45.0,43.0,2025-10-05T14:47:53.854749
35.55777745454545,45.33188233333333,0.18278784223564493,18.278784223564493,Low,45.0,44.0,2025-10-05T14:47:53.854749
35.55777745454545,45.33588345454545,0.11387305181514513,11.387305181514513,Low,45.0,45.0,2025-10-05T14:47:53.854749
35.55777745454545,45.33988457575757,0.1156157491989558,11.56157491989558,Low,45.0,46.0,2025-10-05T14:47:53.854749
35.55777745454545,45.3438856969697,0.1559128110670714,15.59128110670714,Low,45.0,47.0,2025-10-05T14:47:53.854749
35.55777745454545,45.34788681818182,0.37967986615289673,37.967986615289675,Moderate,45.0,48.0,2025-10-05T14:47:53.854749
35.55777745454545,45.35188793939394,0.34937406299953533,34.93740629995353,Moderate,45.0,49.0,2025-10-05T14:47:53.854749
35.55777745454545,45.35588906060606,0.39772369648829164,39.77236964882916,Moderate,45.0,50.0,2025-10-05T14:47:53.854749
35.55777745454545,45.35989018181818,0.1574398587359343,15.74398587359343,Low,45.0,51.0,2025-10-05T14:47:53.854749
35.55777745454545,45.3638913030303,0.11288960130656911,11.28896013065691,Low,45.0,52.0,2025-10-05T14:47:53.854749
35.55777745454545,45.36789242424243,0.18287416123503525,18.287416123503526,Low,45.0,53.0,2025-10-05T14:47:53.854749
35.55777745454545,45.37189354545455,0.2819257745991055,28.192577459910552,Moderate,45.0,54.0,2025-10-05T14:47:53.854749
35.55777745454545,45.37589466666667,0.13248170897390238,13.248170897390239,Low,45.0,55.0,2025-10-05T14:47:53.854749
35.55777745454545,45.37989578787879,0.47360817289197976,47.360817289197975,High,45.0,56.0,2025-10-05T14:47:53.854749
35.55777745454545,45.38389690909091,0.3281099672238936,32.810996722389355,Moderate,45.0,57.0,2025-10-05T14:47:53.854749
35.55777745454545,45.38789803030303,0.3274538893184557,32.74538893184557,Moderate,45.0,58.0,2025-10-05T14:47:53.854749
35.55777745454545,45.391899151515155,0.5082984890241546,50.82984890241546,High,45.0,59.0,2025-10-05T14:47:53.855747
35.55777745454545,45.395900272727275,0.39789143044032815,39.78914304403281,Moderate,45.0,60.0,2025-10-05T14:47:53.855747
35.55777745454545,45.399901393939395,0.6514985130391331,65.14985130391331,High,45.0,61.0,2025-10-05T14:47:53.855747
35.55777745454545,45.403902515151515,0.3313957148269911,33.13957148269911,Moderate,45.0,62.0,2025-10-05T14:47:53.855747
35.55777745454545,45.407903636363635,0.6463866279552724,64.63866279552724,High,45.0,63.0,2025-10-05T14:47:53.855747
35.55777745454545,45.411904757575755,0.5872498347945176,58.724983479451765,High,45.0,64.0,2025-10-05T14:47:53.855747
35.55777745454545,45.41590587878788,0.6170291086105922,61.70291086105922,High,45.0,65.0,2025-10-05T14:47:53.855747
35.55777745454545,45.419907,0.6918687559060143,69.18687559060143,High,45.0,66.0,2025-10-05T14:47:53.855747
35.55777745454545,45.42390812121212,0.7753119040325198,77.53119040325198,Very High,45.0,67.0,2025-10-05T14:47:53.855747
35.55777745454545,45.42790924242424,0.7212229745606724,72.12229745606724,Very High,45.0,68.0,2025-10-05T14:47:53.855747
35.55777745454545,45.43191036363636,0.8254489688148732,82.54489688148732,Very High,45.0,69.0,2025-10-05T14:47:53.855747
35.55777745454545,45.43591148484848,0.7521221519360021,75.2122151936002,Very High,45.0,70.0,2025-10-05T14:47:53.855747
35.55777745454545,45.4399126060606,0.6975591791758476,69.75591791758477,High,45.0,71.0,2025-10-05T14:47:53.855747
35.55777745454545,45.44391372727273,0.6303817480118095,63.03817480118094,High,45.0,72.0,2025-10-05T14:47:53.855747
35.55777745454545,45.44791484848485,0.7093850480020123,70.93850480020123,Very High,45.0,73.0,2025-10-05T14:47:53.855747
35.55777745454545,45.45191596969697,0.6948152957526106,69.48152957526106,High,45.0,74.0,2025-10-05T14:47:53.855747
35.55777745454545,45.45591709090909,0.8613664251259208,86.13664251259208,Very High,45.0,75.0,2025-10-05T14:47:53.855747
35.55777745454545,45.45991821212121,0.366091174458549,36.6091174458549,Moderate,45.0,76.0,2025-10-05T14:47:53.855747
35.55777745454545,45.46391933333333,0.4371726950095485,43.71726950095485,High,45.0,77.0,2025-10-05T14:47:53.856749
35.55777745454545,45.46792045454546,0.4162457072939111,41.62457072939111,High,45.0,78.0,2025-10-05T14:47:53.856749
35.55777745454545,45.47192157575758,0.598197349146892,59.81973491468921,High,45.0,79.0,2025-10-05T14:47:53.856749
35.55777745454545,45.4759226969697,0.34108607348720804,34.1086073487208,Moderate,45.0,80.0,2025-10-05T14:47:53.856749
35.55777745454545,45.47992381818182,0.6806799225511928,68.06799225511928,High,45.0,81.0,2025-10-05T14:47:53.856749
35.55777745454545,45.48392493939394,0.3259471255562455,32.59471255562455,Moderate,45.0,82.0,2025-10-05T14:47:53.856749
35.55777745454545,45.48792606060606,0.6073364145944726,60.73364145944726,High,45.0,83.0,2025-10-05T14:47:53.856749
35.55777745454545,45.491927181818184,0.3397114484904221,33.97114484904221,Moderate,45.0,84.0,2025-10-05T14:47:53.856749
35.55777745454545,45.495928303030304,0.26203154335099266,26.203154335099267,Moderate,45.0,85.0,2025-10-05T14:47:53.856749
35.55777745454545,45.499929424242424,0.3663316631672976,36.633166316729756,Moderate,45.0,86.0,2025-10-05T14:47:53.856749
35.55777745454545,45.503930545454544,0.35915964251177535,35.915964251177535,Moderate,45.0,87.0,2025-10-05T14:47:53.856749
35.55777745454545,45.507931666666664,0.34359994362602253,34.35999436260225,Moderate,45.0,88.0,2025-10-05T14:47:53.856749
35.55777745454545,45.511932787878784,0.35478720496883664,35.47872049688367,Moderate,45.0,89.0,2025-10-05T14:47:53.857750
35.55777745454545,45.51593390909091,0.22936890808491217,22.936890808491217,Moderate,45.0,90.0,2025-10-05T14:47:53.857750
35.55777745454545,45.51993503030303,0.1393226732295881,13.932267322958811,Low,45.0,91.0,2025-10-05T14:47:53.857750
35.55777745454545,45.52393615151515,0.11411557186699017,11.411557186699017,Low,45.0,92.0,2025-10-05T14:47:53.857750
35.55777745454545,45.52793727272727,0.306198691027295,30.619869102729503,Moderate,45.0,93.0,2025-10-05T14:47:53.859252
35.55777745454545,45.53193839393939,0.20622389247485778,20.622389247485778,Moderate,45.0,94.0,2025-10-05T14:47:53.859252
35.55777745454545,45.53593951515151,0.3194153258393906,31.941532583939058,Moderate,45.0,95.0,2025-10-05T14:47:53.859252
35.55777745454545,45.53994063636364,0.3294610707224108,32.946107072241084,Moderate,45.0,96.0,2025-10-05T14:47:53.859252
35.55777745454545,45.54394175757576,0.10412474743865935,10.412474743865936,Low,45.0,97.0,2025-10-05T14:47:53.859252
35.55777745454545,45.54794287878788,0.15519670871862132,15.519670871862132,Low,45.0,98.0,2025-10-05T14:47:53.859252
35.55777745454545,45.551944,0.07275311921306767,7.275311921306766,Low,45.0,99.0,2025-10-05T14:47:53.859252
35.560678686868684,45.155833,0.07601203215909591,7.601203215909591,Low,46.0,0.0,2025-10-05T14:47:53.859252
35.560678686868684,45.15983412121212,0.01272213451005011,1.272213451005011,Low,46.0,1.0,2025-10-05T14:47:53.859252
35.560678686868684,45.16383524242424,0.05746014994135129,5.746014994135129,Low,46.0,2.0,2025-10-05T14:47:53.860278
35.560678686868684,45.16783636363636,0.1924269430924961,19.24269430924961,Low,46.0,3.0,2025-10-05T14:47:53.860278
35.560678686868684,45.17183748484849,0.004048381952063674,0.4048381952063674,Low,46.0,4.0,2025-10-05T14:47:53.860278
35.560678686868684,45.17583860606061,0.09849630179329145,9.849630179329145,Low,46.0,5.0,2025-10-05T14:47:53.860278
35.560678686868684,45.17983972727273,0.09319440532316133,9.319440532316133,Low,46.0,6.0,2025-10-05T14:47:53.860278
35.560678686868684,45.18384084848485,0.018349196645457224,1.8349196645457224,Low,46.0,7.0,2025-10-05T14:47:53.860278
35.560678686868684,45.18784196969697,0.16663534180669745,16.663534180669746,Low,46.0,8.0,2025-10-05T14:47:53.860278
35.560678686868684,45.19184309090909,0.19485782968025128,19.485782968025127,Low,46.0,9.0,2025-10-05T14:47:53.860278
35.560678686868684,45.195844212121216,0.11569754062934592,11.569754062934592,Low,46.0,10.0,2025-10-05T14:47:53.860278
35.560678686868684,45.199845333333336,0.05181846207620247,5.181846207620247,Low,46.0,11.0,2025-10-05T14:47:53.860278
35.560678686868684,45.203846454545456,0.062081233384284756,6.208123338428476,Low,46.0,12.0,2025-10-05T14:47:53.860278
35.560678686868684,45.207847575757576,0.0549696337347791,5.49696337347791,Low,46.0,13.0,2025-10-05T14:47:53.860278
35.560678686868684,45.211848696969696,0.04751171679104493,4.751171679104493,Low,46.0,14.0,2025-10-05T14:47:53.860278
35.560678686868684,45.215849818181816,0.08160167911251459,8.16016791125146,Low,46.0,15.0,2025-10-05T14:47:53.861271
35.560678686868684,45.21985093939394,0.0060053427722083445,0.6005342772208344,Low,46.0,16.0,2025-10-05T14:47:53.861271
35.560678686868684,45.22385206060606,0.08101717823748991,8.101717823748992,Low,46.0,17.0,2025-10-05T14:47:53.861271
35.560678686868684,45.22785318181818,0.16866955674587453,16.86695567458745,Low,46.0,18.0,2025-10-05T14:47:53.861271
35.560678686868684,45.2318543030303,0.14275063909874902,14.275063909874902,Low,46.0,19.0,2025-10-05T14:47:53.861271
35.560678686868684,45.23585542424242,0.027592178216535635,2.7592178216535634,Low,46.0,20.0,2025-10-05T14:47:53.861271
35.560678686868684,45.23985654545454,0.15489765377981154,15.489765377981154,Low,46.0,21.0,2025-10-05T14:47:53.861271
35.560678686868684,45.24385766666667,0.06988052040654227,6.988052040654227,Low,46.0,22.0,2025-10-05T14:47:53.861271
35.560678686868684,45.24785878787879,0.1470819069380609,14.708190693806088,Low,46.0,23.0,2025-10-05T14:47:53.861271
35.560678686868684,45.25185990909091,0.1898026261734883,18.98026261734883,Low,46.0,24.0,2025-10-05T14:47:53.861271
35.560678686868684,45.25586103030303,0.016139589860859106,1.6139589860859105,Low,46.0,25.0,2025-10-05T14:47:53.861271
35.560678686868684,45.25986215151515,0.18868429902880574,18.868429902880575,Low,46.0,26.0,2025-10-05T14:47:53.861271
35.560678686868684,45.26386327272727,0.10728399310361668,10.728399310361668,Low,46.0,27.0,2025-10-05T14:47:53.861271
35.560678686868684,45.2678643939394,0.07028987714501074,7.028987714501074,Low,46.0,28.0,2025-10-05T14:47:53.861271
35.560678686868684,45.27186551515152,0.09510057278316478,9.510057278316477,Low,46.0,29.0,2025-10-05T14:47:53.861271
35.560678686868684,45.27586663636364,0.056983057961733266,5.698305796173327,Low,46.0,30.0,2025-10-05T14:47:53.861271
35.560678686868684,45.27986775757576,0.030455617079318254,3.0455617079318253,Low,46.0,31.0,2025-10-05T14:47:53.861271
35.560678686868684,45.28386887878788,0.07465703764394609,7.4657037643946085,Low,46.0,32.0,2025-10-05T14:47:53.861271
35.560678686868684,45.28787,0.10849419724409998,10.849419724409998,Low,46.0,33.0,2025-10-05T14:47:53.861271
35.560678686868684,45.29187112121212,0.062338742173139755,6.233874217313976,Low,46.0,34.0,2025-10-05T14:47:53.862269
35.560678686868684,45.295872242424245,0.14918989299206273,14.918989299206272,Low,46.0,35.0,2025-10-05T14:47:53.862269
35.560678686868684,45.299873363636365,0.18389736052339586,18.389736052339586,Low,46.0,36.0,2025-10-05T14:47:53.862269
35.560678686868684,45.303874484848485,0.021162057013015212,2.116205701301521,Low,46.0,37.0,2025-10-05T14:47:53.862269
35.560678686868684,45.307875606060605,0.07434237523125871,7.434237523125871,Low,46.0,38.0,2025-10-05T14:47:53.862269
35.560678686868684,45.311876727272725,0.1630582162914967,16.30582162914967,Low,46.0,39.0,2025-10-05T14:47:53.862269
35.560678686868684,45.315877848484845,0.1745825953078469,17.45825953078469,Low,46.0,40.0,2025-10-05T14:47:53.862269
35.560678686868684,45.31987896969697,0.12954343507852403,12.954343507852403,Low,46.0,41.0,2025-10-05T14:47:53.862269
35.560678686868684,45.32388009090909,0.10122023776879097,10.122023776879097,Low,46.0,42.0,2025-10-05T14:47:53.862269
35.560678686868684,45.32788121212121,0.1824976881529036,18.24976881529036,Low,46.0,43.0,2025-10-05T14:47:53.862269
35.560678686868684,45.33188233333333,0.28307435414170273,28.307435414170275,Moderate,46.0,44.0,2025-10-05T14:47:53.862269
35.560678686868684,45.33588345454545,0.37904061159955316,37.90406115995532,Moderate,46.0,45.0,2025-10-05T14:47:53.862269
35.560678686868684,45.33988457575757,0.13203345590310916,13.203345590310917,Low,46.0,46.0,2025-10-05T14:47:53.862269
35.560678686868684,45.3438856969697,0.21598453464586345,21.598453464586346,Moderate,46.0,47.0,2025-10-05T14:47:53.862269
35.560678686868684,45.34788681818182,0.36926018015199547,36.926018015199546,Moderate,46.0,48.0,2025-10-05T14:47:53.862269
35.560678686868684,45.35188793939394,0.3972282461794753,39.72282461794753,Moderate,46.0,49.0,2025-10-05T14:47:53.862269
35.560678686868684,45.35588906060606,0.1518769029260768,15.18769029260768,Low,46.0,50.0,2025-10-05T14:47:53.862269
35.560678686868684,45.35989018181818,0.262707491369109,26.270749136910897,Moderate,46.0,51.0,2025-10-05T14:47:53.862269
35.560678686868684,45.3638913030303,0.2886371324365399,28.863713243653986,Moderate,46.0,52.0,2025-10-05T14:47:53.862269
35.560678686868684,45.36789242424243,0.316735496711423,31.673549671142297,Moderate,46.0,53.0,2025-10-05T14:47:53.862269
35.560678686868684,45.37189354545455,0.2658465682131289,26.58465682131289,Moderate,46.0,54.0,2025-10-05T14:47:53.863271
35.560678686868684,45.37589466666667,0.3288583794355049,32.88583794355049,Moderate,46.0,55.0,2025-10-05T14:47:53.863271
35.560678686868684,45.37989578787879,0.42169506306978616,42.16950630697862,High,46.0,56.0,2025-10-05T14:47:53.863271
35.560678686868684,45.38389690909091,0.639742179930465,63.9742179930465,High,46.0,57.0,2025-10-05T14:47:53.863271
35.560678686868684,45.38789803030303,0.30905225194938163,30.90522519493816,Moderate,46.0,58.0,2025-10-05T14:47:53.863271
35.560678686868684,45.391899151515155,0.46344042779506567,46.344042779506566,High,46.0,59.0,2025-10-05T14:47:53.863271
35.560678686868684,45.395900272727275,0.6337242640210192,63.37242640210192,High,46.0,60.0,2025-10-05T14:47:53.863271
35.560678686868684,45.399901393939395,0.6351703971032853,63.517039710328525,High,46.0,61.0,2025-10-05T14:47:53.863271
35.560678686868684,45.403902515151515,0.5543344635151204,55.43344635151204,High,46.0,62.0,2025-10-05T14:47:53.863271
35.560678686868684,45.407903636363635,0.48095012854661384,48.095012854661384,High,46.0,63.0,2025-10-05T14:47:53.863271
35.560678686868684,45.411904757575755,0.5208073984390251,52.08073984390251,High,46.0,64.0,2025-10-05T14:47:53.863271
35.560678686868684,45.41590587878788,0.8311028345296789,83.11028345296789,Very High,46.0,65.0,2025-10-05T14:47:53.863271
35.560678686868684,45.419907,0.9289230918205305,92.89230918205304,Very High,46.0,66.0,2025-10-05T14:47:53.863271
35.560678686868684,45.42390812121212,0.8678126998280372,86.78126998280372,Very High,46.0,67.0,2025-10-05T14:47:53.863271
35.560678686868684,45.42790924242424,0.7130752077272948,71.30752077272948,Very High,46.0,68.0,2025-10-05T14:47:53.863271
35.560678686868684,45.43191036363636,0.6076384707191237,60.763847071912366,High,46.0,69.0,2025-10-05T14:47:53.863271
35.560678686868684,45.43591148484848,0.871458610734198,87.1458610734198,Very High,46.0,70.0,2025-10-05T14:47:53.863271
35.560678686868684,45.4399126060606,0.8939115055607452,89.39115055607452,Very High,46.0,71.0,2025-10-05T14:47:53.864508
35.560678686868684,45.44391372727273,0.6880976176469629,68.80976176469629,High,46.0,72.0,2025-10-05T14:47:53.864508
35.560678686868684,45.44791484848485,0.8052496258474513,80.52496258474513,Very High,46.0,73.0,2025-10-05T14:47:53.864508
35.560678686868684,45.45191596969697,0.9604959295711248,96.04959295711248,Very High,46.0,74.0,2025-10-05T14:47:53.864508
35.560678686868684,45.45591709090909,0.8020891587527518,80.20891587527518,Very High,46.0,75.0,2025-10-05T14:47:53.864508
35.560678686868684,45.45991821212121,0.5661123799120824,56.61123799120824,High,46.0,76.0,2025-10-05T14:47:53.864508
35.560678686868684,45.46391933333333,0.3896330134147717,38.96330134147717,Moderate,46.0,77.0,2025-10-05T14:47:53.864508
35.560678686868684,45.46792045454546,0.5449934051219454,54.499340512194536,High,46.0,78.0,2025-10-05T14:47:53.864508
35.560678686868684,45.47192157575758,0.6844274327386001,68.44274327386,High,46.0,79.0,2025-10-05T14:47:53.864508
35.560678686868684,45.4759226969697,0.5096180113521411,50.96180113521412,High,46.0,80.0,2025-10-05T14:47:53.865533
35.560678686868684,45.47992381818182,0.44269050170765345,44.26905017076535,High,46.0,81.0,2025-10-05T14:47:53.865533
35.560678686868684,45.48392493939394,0.5283919544001775,52.83919544001775,High,46.0,82.0,2025-10-05T14:47:53.865533
35.560678686868684,45.48792606060606,0.37485141497804464,37.48514149780446,Moderate,46.0,83.0,2025-10-05T14:47:53.865533
35.560678686868684,45.491927181818184,0.27610636869268523,27.610636869268525,Moderate,46.0,84.0,2025-10-05T14:47:53.865533
35.560678686868684,45.495928303030304,0.2538296904162085,25.38296904162085,Moderate,46.0,85.0,2025-10-05T14:47:53.865533
35.560678686868684,45.499929424242424,0.12127204255170697,12.127204255170696,Low,46.0,86.0,2025-10-05T14:47:53.865533
35.560678686868684,45.503930545454544,0.21607387877727907,21.607387877727906,Moderate,46.0,87.0,2025-10-05T14:47:53.866521
35.560678686868684,45.507931666666664,0.3433606664487026,34.336066644870264,Moderate,46.0,88.0,2025-10-05T14:47:53.866521
35.560678686868684,45.511932787878784,0.26787612257374654,26.787612257374654,Moderate,46.0,89.0,2025-10-05T14:47:53.866521
35.560678686868684,45.51593390909091,0.24474284471961505,24.474284471961504,Moderate,46.0,90.0,2025-10-05T14:47:53.866521
35.560678686868684,45.51993503030303,0.23633741746566955,23.633741746566955,Moderate,46.0,91.0,2025-10-05T14:47:53.866521
35.560678686868684,45.52393615151515,0.2852128749114405,28.521287491144047,Moderate,46.0,92.0,2025-10-05T14:47:53.866521
35.560678686868684,45.52793727272727,0.2958848131404197,29.58848131404197,Moderate,46.0,93.0,2025-10-05T14:47:53.866521
35.560678686868684,45.53193839393939,0.1680168422521458,16.80168422521458,Low,46.0,94.0,2025-10-05T14:47:53.866521
35.560678686868684,45.53593951515151,0.19601232341468525,19.601232341468524,Low,46.0,95.0,2025-10-05T14:47:53.866521
35.560678686868684,45.53994063636364,0.11901551324205434,11.901551324205434,Low,46.0,96.0,2025-10-05T14:47:53.866521
35.560678686868684,45.54394175757576,0.14595171136235854,14.595171136235855,Low,46.0,97.0,2025-10-05T14:47:53.866521
35.560678686868684,45.54794287878788,0.04988893405541661,4.988893405541662,Low,46.0,98.0,2025-10-05T14:47:53.866521
35.560678686868684,45.551944,0.17868230697033693,17.868230697033695,Low,46.0,99.0,2025-10-05T14:47:53.866521
35.563579919191916,45.155833,0.0997899599005167,9.97899599005167,Low,47.0,0.0,2025-10-05T14:47:53.866521
35.563579919191916,45.15983412121212,0.15227438964729692,15.227438964729693,Low,47.0,1.0,2025-10-05T14:47:53.866521
35.563579919191916,45.16383524242424,0.02091223910004547,2.091223910004547,Low,47.0,2.0,2025-10-05T14:47:53.866521
35.563579919191916,45.16783636363636,0.04642271194070167,4.642271194070167,Low,47.0,3.0,2025-10-05T14:47:53.866521
35.563579919191916,45.17183748484849,0.13606932101617109,13.606932101617108,Low,47.0,4.0,2025-10-05T14:47:53.866521
35.563579919191916,45.17583860606061,0.015939528366254407,1.5939528366254407,Low,47.0,5.0,2025-10-05T14:47:53.866521
35.563579919191916,45.17983972727273,0.12830876127376972,12.830876127376973,Low,47.0,6.0,2025-10-05T14:47:53.866521
35.563579919191916,45.18384084848485,0.07487790843938738,7.487790843938738,Low,47.0,7.0,2025-10-05T14:47:53.866521
35.563579919191916,45.18784196969697,0.15575563346035654,15.575563346035654,Low,47.0,8.0,2025-10-05T14:47:53.867524
35.563579919191916,45.19184309090909,0.14978016397655838,14.97801639765584,Low,47.0,9.0,2025-10-05T14:47:53.867524
35.563579919191916,45.195844212121216,0.058612151178983864,5.861215117898387,Low,47.0,10.0,2025-10-05T14:47:53.867524
35.563579919191916,45.199845333333336,0.09681466194875273,9.681466194875272,Low,47.0,11.0,2025-10-05T14:47:53.867524
35.563579919191916,45.203846454545456,0.19772887675783635,19.772887675783636,Low,47.0,12.0,2025-10-05T14:47:53.867524
35.563579919191916,45.207847575757576,0.14529606573037462,14.529606573037462,Low,47.0,13.0,2025-10-05T14:47:53.867524
35.563579919191916,45.211848696969696,0.07529655357986345,7.529655357986345,Low,47.0,14.0,2025-10-05T14:47:53.867524
35.563579919191916,45.215849818181816,0.010519830824585387,1.0519830824585388,Low,47.0,15.0,2025-10-05T14:47:53.867524
35.563579919191916,45.21985093939394,0.1575606812184232,15.75606812184232,Low,47.0,16.0,2025-10-05T14:47:53.867524
35.563579919191916,45.22385206060606,0.07460592688529626,7.460592688529625,Low,47.0,17.0,2025-10-05T14:47:53.867524
35.563579919191916,45.22785318181818,0.07262335018525626,7.262335018525626,Low,47.0,18.0,2025-10-05T14:47:53.867524
35.563579919191916,45.2318543030303,0.1114337602517198,11.14337602517198,Low,47.0,19.0,2025-10-05T14:47:53.867524
35.563579919191916,45.23585542424242,0.10492333903784067,10.492333903784067,Low,47.0,20.0,2025-10-05T14:47:53.867524
35.563579919191916,45.23985654545454,0.10816231978396376,10.816231978396376,Low,47.0,21.0,2025-10-05T14:47:53.867524
35.563579919191916,45.24385766666667,0.02464230483745118,2.4642304837451183,Low,47.0,22.0,2025-10-05T14:47:53.867524
35.563579919191916,45.24785878787879,0.08668976002264064,8.668976002264065,Low,47.0,23.0,2025-10-05T14:47:53.867524
35.563579919191916,45.25185990909091,0.08100030095562294,8.100030095562294,Low,47.0,24.0,2025-10-05T14:47:53.867524
35.563579919191916,45.25586103030303,0.12610116479896447,12.610116479896446,Low,47.0,25.0,2025-10-05T14:47:53.867524
35.563579919191916,45.25986215151515,0.1485825408849379,14.85825408849379,Low,47.0,26.0,2025-10-05T14:47:53.867524
35.563579919191916,45.26386327272727,0.047689585864062516,4.768958586406251,Low,47.0,27.0,2025-10-05T14:47:53.868525
35.563579919191916,45.2678643939394,0.01474982540239922,1.474982540239922,Low,47.0,28.0,2025-10-05T14:47:53.868525
35.563579919191916,45.27186551515152,0.1685843001220763,16.85843001220763,Low,47.0,29.0,2025-10-05T14:47:53.868525
35.563579919191916,45.27586663636364,0.09438849663952471,9.438849663952471,Low,47.0,30.0,2025-10-05T14:47:53.868525
35.563579919191916,45.27986775757576,0.1645378512545843,16.45378512545843,Low,47.0,31.0,2025-10-05T14:47:53.868525
35.563579919191916,45.28386887878788,0.020118473443783036,2.0118473443783036,Low,47.0,32.0,2025-10-05T14:47:53.868525
35.563579919191916,45.28787,0.13983114164847668,13.983114164847668,Low,47.0,33.0,2025-10-05T14:47:53.868525
35.563579919191916,45.29187112121212,0.10699145128789106,10.699145128789105,Low,47.0,34.0,2025-10-05T14:47:53.868525
35.563579919191916,45.295872242424245,0.1267411000995999,12.67411000995999,Low,47.0,35.0,2025-10-05T14:47:53.868525
35.563579919191916,45.299873363636365,0.07905697234800174,7.905697234800174,Low,47.0,36.0,2025-10-05T14:47:53.868525
35.563579919191916,45.303874484848485,0.19416430577194277,19.416430577194276,Low,47.0,37.0,2025-10-05T14:47:53.868525
35.563579919191916,45.307875606060605,0.19257338351877276,19.257338351877276,Low,47.0,38.0,2025-10-05T14:47:53.868525
35.563579919191916,45.311876727272725,0.18797677705211127,18.79767770521113,Low,47.0,39.0,2025-10-05T14:47:53.868525
35.563579919191916,45.315877848484845,0.10777371261712142,10.777371261712142,Low,47.0,40.0,2025-10-05T14:47:53.868525
35.563579919191916,45.31987896969697,0.0693880923956642,6.938809239566419,Low,47.0,41.0,2025-10-05T14:47:53.868525
35.563579919191916,45.32388009090909,0.08301198981947032,8.301198981947032,Low,47.0,42.0,2025-10-05T14:47:53.868525
35.563579919191916,45.32788121212121,0.16849084970483186,16.849084970483187,Low,47.0,43.0,2025-10-05T14:47:53.868525
35.563579919191916,45.33188233333333,0.20924053054214523,20.92405305421452,Moderate,47.0,44.0,2025-10-05T14:47:53.868525
35.563579919191916,45.33588345454545,0.3539939332136295,35.39939332136295,Moderate,47.0,45.0,2025-10-05T14:47:53.868525
35.563579919191916,45.33988457575757,0.22715662073380058,22.71566207338006,Moderate,47.0,46.0,2025-10-05T14:47:53.869525
35.563579919191916,45.3438856969697,0.1808490725367853,18.08490725367853,Low,47.0,47.0,2025-10-05T14:47:53.869525
35.563579919191916,45.34788681818182,0.31602079696603735,31.602079696603735,Moderate,47.0,48.0,2025-10-05T14:47:53.869525
35.563579919191916,45.35188793939394,0.3122889499308084,31.228894993080843,Moderate,47.0,49.0,2025-10-05T14:47:53.869525
35.563579919191916,45.35588906060606,0.259849295362203,25.984929536220303,Moderate,47.0,50.0,2025-10-05T14:47:53.869525
35.563579919191916,45.35989018181818,0.34449686305940075,34.44968630594008,Moderate,47.0,51.0,2025-10-05T14:47:53.869525
35.563579919191916,45.3638913030303,0.2585412391584186,25.85412391584186,Moderate,47.0,52.0,2025-10-05T14:47:53.869525
35.563579919191916,45.36789242424243,0.16166897448497444,16.166897448497444,Low,47.0,53.0,2025-10-05T14:47:53.869525
35.563579919191916,45.37189354545455,0.30750010922220117,30.750010922220117,Moderate,47.0,54.0,2025-10-05T14:47:53.869525
35.563579919191916,45.37589466666667,0.32182624894719125,32.182624894719126,Moderate,47.0,55.0,2025-10-05T14:47:53.869525
35.563579919191916,45.37989578787879,0.4549929061210629,45.49929061210629,High,47.0,56.0,2025-10-05T14:47:53.869525
35.563579919191916,45.38389690909091,0.5665545307235116,56.65545307235116,High,47.0,57.0,2025-10-05T14:47:53.869525
35.563579919191916,45.38789803030303,0.3921679763474322,39.21679763474322,Moderate,47.0,58.0,2025-10-05T14:47:53.869525
35.563579919191916,45.391899151515155,0.5895400030009388,58.95400030009388,High,47.0,59.0,2025-10-05T14:47:53.869525
35.563579919191916,45.395900272727275,0.32053862349772416,32.053862349772416,Moderate,47.0,60.0,2025-10-05T14:47:53.870529
35.563579919191916,45.399901393939395,0.31803918339141696,31.803918339141696,Moderate,47.0,61.0,2025-10-05T14:47:53.870529
35.563579919191916,45.403902515151515,0.3049288436094728,30.49288436094728,Moderate,47.0,62.0,2025-10-05T14:47:53.870529
35.563579919191916,45.407903636363635,0.4152611237707768,41.52611237707768,High,47.0,63.0,2025-10-05T14:47:53.870529
35.563579919191916,45.411904757575755,0.521147262607377,52.1147262607377,High,47.0,64.0,2025-10-05T14:47:53.870529
35.563579919191916,45.41590587878788,0.6869864032257169,68.69864032257169,High,47.0,65.0,2025-10-05T14:47:53.870529
35.563579919191916,45.419907,0.7508977259731711,75.08977259731711,Very High,47.0,66.0,2025-10-05T14:47:53.870529
35.563579919191916,45.42390812121212,0.8503993229797506,85.03993229797506,Very High,47.0,67.0,2025-10-05T14:47:53.871525
35.563579919191916,45.42790924242424,0.8564759141149187,85.64759141149187,Very High,47.0,68.0,2025-10-05T14:47:53.871525
35.563579919191916,45.43191036363636,0.8493599052751659,84.9359905275166,Very High,47.0,69.0,2025-10-05T14:47:53.871525
35.563579919191916,45.43591148484848,0.8648202179931217,86.48202179931216,Very High,47.0,70.0,2025-10-05T14:47:53.871525
