date,lat,lon,air_temperature_2m,land_surface_temperature,heat_island_intensity
2024-06-13,35.7036,45.2595,37.76,44.53,6.77
2024-06-13,35.7036,45.269,37.07,43.91,6.84
2024-06-13,35.7036,45.2785,36.21,43.12,6.91
2024-06-13,35.7036,45.2879,35.0,41.98,6.98
2024-06-13,35.7036,45.2974,36.8,43.85,7.05
2024-06-13,35.7036,45.3069,36.84,43.95,7.11
2024-06-13,35.7036,45.3164,39.83,46.99,7.17
2024-06-13,35.7036,45.3259,36.35,43.58,7.23
2024-06-13,35.7036,45.3354,39.88,47.16,7.28
2024-06-13,35.7036,45.3449,38.8,46.13,7.33
2024-06-13,35.7036,45.3544,39.17,46.55,7.38
2024-06-13,35.7036,45.3638,37.34,44.76,7.42
2024-06-13,35.7036,45.3733,37.03,44.48,7.46
2024-06-13,35.7036,45.3828,40.09,47.58,7.49
2024-06-13,35.7036,45.3923,35.81,43.33,7.52
2024-06-13,35.7036,45.4018,37.82,45.35,7.54
2024-06-13,35.7036,45.4113,36.94,44.49,7.55
2024-06-13,35.7036,45.4208,39.65,47.21,7.56
2024-06-13,35.7036,45.4303,38.58,46.14,7.56
2024-06-13,35.7036,45.4397,41.69,49.25,7.56
2024-06-13,35.7036,45.4492,41.63,49.18,7.55
2024-06-13,35.7036,45.4587,41.05,48.58,7.54
2024-06-13,35.7036,45.4682,37.83,45.34,7.51
2024-06-13,35.7036,45.4777,38.06,45.54,7.49
2024-06-13,35.7036,45.4872,40.44,47.9,7.45
2024-06-13,35.7036,45.4967,40.95,48.37,7.42
2024-06-13,35.7036,45.5062,39.28,46.66,7.37
2024-06-13,35.7036,45.5156,38.21,45.54,7.33
2024-06-13,35.7036,45.5251,38.97,46.25,7.28
2024-06-13,35.7036,45.5346,36.89,44.11,7.22
2024-06-13,35.7036,45.5441,39.36,46.53,7.17
2024-06-13,35.7036,45.5536,39.25,46.36,7.11
2024-06-13,35.7036,45.5631,35.49,42.53,7.04
2024-06-13,35.7036,45.5726,35.55,42.53,6.98
2024-06-13,35.7036,45.5821,38.3,45.21,6.91
2024-06-13,35.7036,45.5915,37.46,44.3,6.84
2024-06-13,35.7036,45.601,40.47,47.24,6.77
2024-06-13,35.7036,45.6105,38.05,44.74,6.69
2024-06-13,35.7036,45.62,39.17,45.79,6.62
2024-06-13,35.7118,45.25,37.6,44.25,6.65
2024-06-13,35.7118,45.2595,37.79,44.51,6.72
2024-06-13,35.7118,45.269,37.35,44.14,6.79
2024-06-13,35.7118,45.2785,36.01,42.86,6.86
2024-06-13,35.7118,45.2879,38.85,45.77,6.92
2024-06-13,35.7118,45.2974,37.75,44.73,6.98
2024-06-13,35.7118,45.3069,39.24,46.28,7.05
2024-06-13,35.7118,45.3164,36.38,43.48,7.1
2024-06-13,35.7118,45.3259,36.97,44.13,7.16
2024-06-13,35.7118,45.3354,39.43,46.64,7.21
2024-06-13,35.7118,45.3449,37.72,44.98,7.26
2024-06-13,35.7118,45.3544,40.07,47.37,7.3
2024-06-13,35.7118,45.3638,41.35,48.69,7.34
2024-06-13,35.7118,45.3733,35.68,43.06,7.38
2024-06-13,35.7118,45.3828,38.39,45.8,7.41
2024-06-13,35.7118,45.3923,38.22,45.66,7.44
2024-06-13,35.7118,45.4018,39.88,47.34,7.46
2024-06-13,35.7118,45.4113,37.3,44.77,7.47
2024-06-13,35.7118,45.4208,39.35,46.83,7.48
2024-06-13,35.7118,45.4303,39.46,46.94,7.48
2024-06-13,35.7118,45.4397,38.91,46.39,7.48
2024-06-13,35.7118,45.4492,37.24,44.71,7.47
2024-06-13,35.7118,45.4587,40.25,47.71,7.46
2024-06-13,35.7118,45.4682,43.0,50.43,7.43
2024-06-13,35.7118,45.4777,41.31,48.72,7.41
2024-06-13,35.7118,45.4872,38.84,46.21,7.38
2024-06-13,35.7118,45.4967,38.15,45.49,7.34
2024-06-13,35.7118,45.5062,38.35,45.65,7.3
2024-06-13,35.7118,45.5156,35.17,42.43,7.26
2024-06-13,35.7118,45.5251,37.08,44.28,7.21
2024-06-13,35.7118,45.5346,38.82,45.97,7.16
2024-06-13,35.7118,45.5441,36.85,43.95,7.1
2024-06-13,35.7118,45.5536,40.23,47.27,7.04
2024-06-13,35.7118,45.5631,36.9,43.88,6.98
2024-06-13,35.7118,45.5726,39.76,46.67,6.92
2024-06-13,35.7118,45.5821,39.83,46.68,6.85
2024-06-13,35.7118,45.5915,32.91,39.69,6.78
2024-06-13,35.7118,45.601,35.59,42.3,6.71
2024-06-13,35.7118,45.6105,35.74,42.38,6.64
2024-06-13,35.7118,45.62,38.62,45.19,6.57
2024-06-13,35.72,45.25,37.62,44.21,6.59
2024-06-13,35.72,45.2595,39.16,45.82,6.66
2024-06-13,35.72,45.269,40.06,46.79,6.73
2024-06-13,35.72,45.2785,37.36,44.15,6.8
2024-06-13,35.72,45.2879,37.66,44.53,6.86
2024-06-13,35.72,45.2974,36.1,43.02,6.92
2024-06-13,35.72,45.3069,39.34,46.32,6.98
2024-06-13,35.72,45.3164,34.52,41.56,7.04
2024-06-13,35.72,45.3259,38.41,45.5,7.09
2024-06-13,35.72,45.3354,38.35,45.49,7.14
2024-06-13,35.72,45.3449,41.87,49.06,7.19
2024-06-13,35.72,45.3544,38.18,45.41,7.23
2024-06-13,35.72,45.3638,38.85,46.12,7.27
2024-06-13,35.72,45.3733,36.69,43.99,7.3
2024-06-13,35.72,45.3828,36.46,43.79,7.33
2024-06-13,35.72,45.3923,38.08,45.44,7.36
2024-06-13,35.72,45.4018,39.73,47.11,7.38
2024-06-13,35.72,45.4113,36.99,44.38,7.39
2024-06-13,35.72,45.4208,42.66,50.06,7.4
2024-06-13,35.72,45.4303,37.45,44.85,7.4
2024-06-13,35.72,45.4397,35.83,43.23,7.4
2024-06-13,35.72,45.4492,37.62,45.01,7.39
2024-06-13,35.72,45.4587,38.79,46.17,7.37
2024-06-13,35.72,45.4682,42.17,49.53,7.36
2024-06-13,35.72,45.4777,40.59,47.92,7.33
2024-06-13,35.72,45.4872,37.34,44.64,7.3
2024-06-13,35.72,45.4967,38.0,45.27,7.27
2024-06-13,35.72,45.5062,38.53,45.76,7.23
2024-06-13,35.72,45.5156,41.0,48.18,7.19
2024-06-13,35.72,45.5251,39.08,46.22,7.14
2024-06-13,35.72,45.5346,37.93,45.02,7.09
2024-06-13,35.72,45.5441,40.0,47.04,7.03
2024-06-13,35.72,45.5536,41.36,48.34,6.98
2024-06-13,35.72,45.5631,36.04,42.95,6.92
2024-06-13,35.72,45.5726,38.46,45.32,6.86
2024-06-13,35.72,45.5821,40.28,47.07,6.79
2024-06-13,35.72,45.5915,40.71,47.44,6.73
2024-06-13,35.72,45.601,39.21,45.87,6.66
2024-06-13,35.72,45.6105,37.01,43.59,6.59
2024-06-13,35.72,45.62,36.6,43.12,6.52
2024-06-14,35.4,45.25,37.07,43.66,6.59
2024-06-14,35.4,45.2595,35.81,42.47,6.66
2024-06-14,35.4,45.269,39.75,46.48,6.73
2024-06-14,35.4,45.2785,38.63,45.43,6.8
2024-06-14,35.4,45.2879,37.49,44.35,6.86
2024-06-14,35.4,45.2974,39.49,46.41,6.92
2024-06-14,35.4,45.3069,39.49,46.47,6.98
2024-06-14,35.4,45.3164,40.34,47.38,7.04
2024-06-14,35.4,45.3259,38.78,45.87,7.09
2024-06-14,35.4,45.3354,40.05,47.19,7.14
2024-06-14,35.4,45.3449,37.6,44.79,7.19
2024-06-14,35.4,45.3544,35.35,42.59,7.23
2024-06-14,35.4,45.3638,41.19,48.46,7.27
2024-06-14,35.4,45.3733,39.85,47.15,7.3
2024-06-14,35.4,45.3828,35.83,43.17,7.33
2024-06-14,35.4,45.3923,38.99,46.35,7.36
2024-06-14,35.4,45.4018,40.37,47.74,7.38
2024-06-14,35.4,45.4113,41.19,48.58,7.39
2024-06-14,35.4,45.4208,39.17,46.57,7.4
2024-06-14,35.4,45.4303,41.28,48.68,7.4
2024-06-14,35.4,45.4397,36.75,44.14,7.4
2024-06-14,35.4,45.4492,37.67,45.06,7.39
2024-06-14,35.4,45.4587,38.39,45.76,7.37
2024-06-14,35.4,45.4682,36.51,43.87,7.36
2024-06-14,35.4,45.4777,39.39,46.72,7.33
2024-06-14,35.4,45.4872,38.43,45.73,7.3
2024-06-14,35.4,45.4967,35.87,43.14,7.27
2024-06-14,35.4,45.5062,36.57,43.8,7.23
2024-06-14,35.4,45.5156,39.36,46.55,7.19
2024-06-14,35.4,45.5251,38.61,45.75,7.14
2024-06-14,35.4,45.5346,38.2,45.29,7.09
2024-06-14,35.4,45.5441,38.74,45.78,7.03
2024-06-14,35.4,45.5536,40.64,47.61,6.98
2024-06-14,35.4,45.5631,40.18,47.1,6.92
2024-06-14,35.4,45.5726,35.05,41.91,6.86
2024-06-14,35.4,45.5821,36.63,43.42,6.79
2024-06-14,35.4,45.5915,38.08,44.81,6.73
2024-06-14,35.4,45.601,39.17,45.83,6.66
2024-06-14,35.4,45.6105,38.81,45.4,6.59
2024-06-14,35.4,45.62,38.19,44.7,6.52
2024-06-14,35.4082,45.25,34.83,41.48,6.65
2024-06-14,35.4082,45.2595,38.81,45.53,6.72
2024-06-14,35.4082,45.269,36.88,43.67,6.79
2024-06-14,35.4082,45.2785,35.57,42.43,6.86
2024-06-14,35.4082,45.2879,38.95,45.87,6.92
2024-06-14,35.4082,45.2974,39.15,46.13,6.98
2024-06-14,35.4082,45.3069,40.75,47.8,7.05
2024-06-14,35.4082,45.3164,40.41,47.52,7.1
2024-06-14,35.4082,45.3259,41.55,48.71,7.16
2024-06-14,35.4082,45.3354,39.21,46.43,7.21
2024-06-14,35.4082,45.3449,40.98,48.24,7.26
2024-06-14,35.4082,45.3544,40.45,47.75,7.3
2024-06-14,35.4082,45.3638,38.95,46.29,7.34
2024-06-14,35.4082,45.3733,38.08,45.46,7.38
2024-06-14,35.4082,45.3828,39.5,46.91,7.41
2024-06-14,35.4082,45.3923,40.97,48.41,7.44
2024-06-14,35.4082,45.4018,37.72,45.17,7.46
2024-06-14,35.4082,45.4113,39.54,47.01,7.47
2024-06-14,35.4082,45.4208,39.1,46.57,7.48
2024-06-14,35.4082,45.4303,39.33,46.81,7.48
2024-06-14,35.4082,45.4397,35.5,42.98,7.48
2024-06-14,35.4082,45.4492,41.51,48.98,7.47
2024-06-14,35.4082,45.4587,36.9,44.36,7.46
2024-06-14,35.4082,45.4682,37.1,44.53,7.43
2024-06-14,35.4082,45.4777,38.47,45.88,7.41
2024-06-14,35.4082,45.4872,40.09,47.47,7.38
2024-06-14,35.4082,45.4967,37.66,45.0,7.34
2024-06-14,35.4082,45.5062,42.17,49.47,7.3
2024-06-14,35.4082,45.5156,39.64,46.9,7.26
2024-06-14,35.4082,45.5251,38.79,46.0,7.21
2024-06-14,35.4082,45.5346,42.52,49.68,7.16
2024-06-14,35.4082,45.5441,37.15,44.25,7.1
2024-06-14,35.4082,45.5536,36.98,44.02,7.04
2024-06-14,35.4082,45.5631,37.49,44.47,6.98
2024-06-14,35.4082,45.5726,37.31,44.23,6.92
2024-06-14,35.4082,45.5821,36.96,43.81,6.85
2024-06-14,35.4082,45.5915,38.32,45.1,6.78
2024-06-14,35.4082,45.601,41.24,47.96,6.71
2024-06-14,35.4082,45.6105,38.2,44.84,6.64
2024-06-14,35.4082,45.62,40.59,47.16,6.57
2024-06-14,35.4164,45.25,37.22,43.92,6.7
2024-06-14,35.4164,45.2595,39.61,46.38,6.77
2024-06-14,35.4164,45.269,38.73,45.57,6.84
2024-06-14,35.4164,45.2785,35.25,42.16,6.91
2024-06-14,35.4164,45.2879,36.64,43.62,6.98
2024-06-14,35.4164,45.2974,37.56,44.61,7.05
2024-06-14,35.4164,45.3069,40.35,47.46,7.11
2024-06-14,35.4164,45.3164,38.72,45.88,7.17
2024-06-14,35.4164,45.3259,35.04,42.27,7.23
2024-06-14,35.4164,45.3354,40.2,47.48,7.28
2024-06-14,35.4164,45.3449,38.15,45.49,7.33
2024-06-14,35.4164,45.3544,36.09,43.47,7.38
2024-06-14,35.4164,45.3638,37.09,44.51,7.42
2024-06-14,35.4164,45.3733,36.17,43.62,7.46
2024-06-14,35.4164,45.3828,41.32,48.81,7.49
2024-06-14,35.4164,45.3923,41.08,48.59,7.52
2024-06-14,35.4164,45.4018,39.73,47.27,7.54
2024-06-14,35.4164,45.4113,37.21,44.76,7.55
2024-06-14,35.4164,45.4208,40.65,48.22,7.56
2024-06-14,35.4164,45.4303,39.66,47.23,7.56
2024-06-14,35.4164,45.4397,39.1,46.67,7.56
2024-06-14,35.4164,45.4492,36.91,44.46,7.55
2024-06-14,35.4164,45.4587,41.3,48.83,7.54
2024-06-14,35.4164,45.4682,39.26,46.78,7.51
2024-06-14,35.4164,45.4777,40.58,48.07,7.49
2024-06-14,35.4164,45.4872,38.52,45.97,7.45
2024-06-14,35.4164,45.4967,38.32,45.73,7.42
2024-06-14,35.4164,45.5062,38.54,45.91,7.37
2024-06-14,35.4164,45.5156,38.85,46.18,7.33
2024-06-14,35.4164,45.5251,38.02,45.3,7.28
2024-06-14,35.4164,45.5346,35.83,43.05,7.22
2024-06-14,35.4164,45.5441,39.24,46.41,7.17
2024-06-14,35.4164,45.5536,37.21,44.32,7.11
2024-06-14,35.4164,45.5631,36.04,43.09,7.04
2024-06-14,35.4164,45.5726,37.66,44.64,6.98
2024-06-14,35.4164,45.5821,40.61,47.52,6.91
2024-06-14,35.4164,45.5915,37.98,44.82,6.84
2024-06-14,35.4164,45.601,36.25,43.02,6.77
2024-06-14,35.4164,45.6105,34.6,41.29,6.69
2024-06-14,35.4164,45.62,39.32,45.94,6.62
2024-06-14,35.4246,45.25,40.29,47.04,6.75
2024-06-14,35.4246,45.2595,37.06,43.89,6.82
2024-06-14,35.4246,45.269,38.2,45.1,6.9
2024-06-14,35.4246,45.2785,40.47,47.43,6.97
2024-06-14,35.4246,45.2879,38.32,45.35,7.04
2024-06-14,35.4246,45.2974,40.61,47.71,7.11
2024-06-14,35.4246,45.3069,37.98,45.15,7.17
2024-06-14,35.4246,45.3164,40.4,47.64,7.23
2024-06-14,35.4246,45.3259,39.67,46.96,7.29
2024-06-14,35.4246,45.3354,36.9,44.25,7.35
2024-06-14,35.4246,45.3449,40.6,48.0,7.4
2024-06-14,35.4246,45.3544,34.96,42.41,7.45
2024-06-14,35.4246,45.3638,37.38,44.88,7.49
2024-06-14,35.4246,45.3733,38.26,45.79,7.53
2024-06-14,35.4246,45.3828,35.24,42.8,7.57
2024-06-14,35.4246,45.3923,38.77,46.36,7.59
2024-06-14,35.4246,45.4018,38.97,46.58,7.62
2024-06-14,35.4246,45.4113,38.97,46.6,7.63
2024-06-14,35.4246,45.4208,39.93,47.58,7.64
2024-06-14,35.4246,45.4303,37.37,45.01,7.65
2024-06-14,35.4246,45.4397,43.19,50.83,7.64
2024-06-14,35.4246,45.4492,41.97,49.6,7.63
2024-06-14,35.4246,45.4587,36.1,43.72,7.62
2024-06-14,35.4246,45.4682,38.88,46.48,7.59
2024-06-14,35.4246,45.4777,39.56,47.13,7.56
2024-06-14,35.4246,45.4872,37.48,45.01,7.53
2024-06-14,35.4246,45.4967,42.66,50.15,7.49
2024-06-14,35.4246,45.5062,39.23,46.68,7.45
2024-06-14,35.4246,45.5156,42.32,49.72,7.4
2024-06-14,35.4246,45.5251,37.83,45.18,7.35
2024-06-14,35.4246,45.5346,36.86,44.15,7.29
2024-06-14,35.4246,45.5441,41.11,48.34,7.23
2024-06-14,35.4246,45.5536,38.45,45.62,7.17
2024-06-14,35.4246,45.5631,37.88,44.98,7.1
2024-06-14,35.4246,45.5726,42.89,49.92,7.03
2024-06-14,35.4246,45.5821,40.21,47.18,6.96
2024-06-14,35.4246,45.5915,39.8,46.69,6.89
2024-06-14,35.4246,45.601,44.15,50.96,6.82
2024-06-14,35.4246,45.6105,39.1,45.84,6.74
2024-06-14,35.4246,45.62,36.46,43.13,6.67
2024-06-14,35.4328,45.25,37.9,44.7,6.8
2024-06-14,35.4328,45.2595,36.18,43.05,6.87
2024-06-14,35.4328,45.269,34.85,41.8,6.95
2024-06-14,35.4328,45.2785,38.38,45.4,7.02
2024-06-14,35.4328,45.2879,42.94,50.03,7.09
2024-06-14,35.4328,45.2974,39.34,46.5,7.16
2024-06-14,35.4328,45.3069,34.0,41.23,7.23
2024-06-14,35.4328,45.3164,40.15,47.45,7.29
2024-06-14,35.4328,45.3259,38.78,46.13,7.36
2024-06-14,35.4328,45.3354,40.87,48.29,7.41
2024-06-14,35.4328,45.3449,42.7,50.17,7.47
2024-06-14,35.4328,45.3544,40.5,48.02,7.52
2024-06-14,35.4328,45.3638,40.14,47.7,7.57
2024-06-14,35.4328,45.3733,38.6,46.2,7.61
2024-06-14,35.4328,45.3828,37.09,44.73,7.64
2024-06-14,35.4328,45.3923,37.63,45.31,7.67
2024-06-14,35.4328,45.4018,39.69,47.39,7.7
2024-06-14,35.4328,45.4113,36.44,44.15,7.71
2024-06-14,35.4328,45.4208,41.42,49.15,7.72
2024-06-14,35.4328,45.4303,38.81,46.54,7.73
2024-06-14,35.4328,45.4397,38.71,46.44,7.72
2024-06-14,35.4328,45.4492,41.35,49.07,7.71
2024-06-14,35.4328,45.4587,37.11,44.8,7.7
2024-06-14,35.4328,45.4682,38.8,46.47,7.67
2024-06-14,35.4328,45.4777,40.85,48.49,7.64
2024-06-14,35.4328,45.4872,39.38,46.99,7.61
2024-06-14,35.4328,45.4967,39.61,47.17,7.56
2024-06-14,35.4328,45.5062,38.68,46.2,7.52
2024-06-14,35.4328,45.5156,37.88,45.34,7.47
2024-06-14,35.4328,45.5251,36.9,44.31,7.41
2024-06-14,35.4328,45.5346,38.7,46.06,7.35
2024-06-14,35.4328,45.5441,39.65,46.94,7.29
2024-06-14,35.4328,45.5536,40.95,48.17,7.23
2024-06-14,35.4328,45.5631,41.36,48.52,7.16
2024-06-14,35.4328,45.5726,36.07,43.16,7.09
2024-06-14,35.4328,45.5821,37.23,44.24,7.02
2024-06-14,35.4328,45.5915,40.57,47.52,6.94
2024-06-14,35.4328,45.601,39.87,46.74,6.87
2024-06-14,35.4328,45.6105,38.89,45.68,6.79
2024-06-14,35.4328,45.62,39.27,45.98,6.71
2024-06-14,35.441,45.25,34.43,41.28,6.84
2024-06-14,35.441,45.2595,37.66,44.58,6.92
2024-06-14,35.441,45.269,41.37,48.37,7.0
2024-06-14,35.441,45.2785,38.44,45.52,7.07
2024-06-14,35.441,45.2879,39.03,46.17,7.15
2024-06-14,35.441,45.2974,34.54,41.76,7.22
2024-06-14,35.441,45.3069,37.58,44.87,7.29
2024-06-14,35.441,45.3164,35.73,43.09,7.36
2024-06-14,35.441,45.3259,37.67,45.09,7.42
2024-06-14,35.441,45.3354,43.07,50.55,7.48
2024-06-14,35.441,45.3449,37.87,45.4,7.54
2024-06-14,35.441,45.3544,38.11,45.7,7.59
2024-06-14,35.441,45.3638,39.4,47.04,7.64
2024-06-14,35.441,45.3733,42.46,50.14,7.68
2024-06-14,35.441,45.3828,40.51,48.23,7.72
2024-06-14,35.441,45.3923,38.35,46.1,7.75
2024-06-14,35.441,45.4018,39.69,47.46,7.78
2024-06-14,35.441,45.4113,37.37,45.17,7.8
2024-06-14,35.441,45.4208,38.31,46.11,7.81
2024-06-14,35.441,45.4303,42.09,49.9,7.81
2024-06-14,35.441,45.4397,38.09,45.9,7.81
2024-06-14,35.441,45.4492,39.83,47.63,7.79
2024-06-14,35.441,45.4587,37.71,45.49,7.78
2024-06-14,35.441,45.4682,38.7,46.45,7.75
2024-06-14,35.441,45.4777,40.25,47.96,7.72
2024-06-14,35.441,45.4872,39.39,47.07,7.68
2024-06-14,35.441,45.4967,36.13,43.77,7.64
2024-06-14,35.441,45.5062,36.93,44.52,7.59
2024-06-14,35.441,45.5156,42.3,49.83,7.53
2024-06-14,35.441,45.5251,40.25,47.73,7.48
2024-06-14,35.441,45.5346,37.71,45.12,7.42
2024-06-14,35.441,45.5441,36.05,43.4,7.35
2024-06-14,35.441,45.5536,37.21,44.49,7.28
2024-06-14,35.441,45.5631,37.21,44.42,7.21
2024-06-14,35.441,45.5726,33.54,40.68,7.14
2024-06-14,35.441,45.5821,36.01,43.08,7.07
2024-06-14,35.441,45.5915,36.29,43.28,6.99
2024-06-14,35.441,45.601,42.29,49.21,6.92
2024-06-14,35.441,45.6105,38.33,45.17,6.84
2024-06-14,35.441,45.62,37.22,43.98,6.76
2024-06-14,35.4492,45.25,41.8,48.69,6.89
2024-06-14,35.4492,45.2595,39.12,46.09,6.97
2024-06-14,35.4492,45.269,36.32,43.37,7.05
2024-06-14,35.4492,45.2785,38.71,45.84,7.12
2024-06-14,35.4492,45.2879,35.41,42.61,7.2
2024-06-14,35.4492,45.2974,39.8,47.08,7.27
2024-06-14,35.4492,45.3069,36.22,43.57,7.34
2024-06-14,35.4492,45.3164,38.9,46.32,7.41
2024-06-14,35.4492,45.3259,39.79,47.27,7.48
2024-06-14,35.4492,45.3354,40.88,48.42,7.54
2024-06-14,35.4492,45.3449,36.34,43.95,7.6
2024-06-14,35.4492,45.3544,37.39,45.04,7.66
2024-06-14,35.4492,45.3638,35.96,43.67,7.71
2024-06-14,35.4492,45.3733,37.73,45.48,7.76
2024-06-14,35.4492,45.3828,39.05,46.84,7.8
2024-06-14,35.4492,45.3923,39.23,47.06,7.83
2024-06-14,35.4492,45.4018,42.4,50.26,7.86
2024-06-14,35.4492,45.4113,38.19,46.06,7.88
2024-06-14,35.4492,45.4208,37.94,45.82,7.89
2024-06-14,35.4492,45.4303,40.82,48.71,7.89
2024-06-14,35.4492,45.4397,39.34,47.23,7.89
2024-06-14,35.4492,45.4492,43.73,51.61,7.88
2024-06-14,35.4492,45.4587,37.61,45.47,7.86
2024-06-14,35.4492,45.4682,40.49,48.32,7.83
2024-06-14,35.4492,45.4777,40.64,48.44,7.79
2024-06-14,35.4492,45.4872,39.54,47.29,7.75
2024-06-14,35.4492,45.4967,35.62,43.32,7.71
2024-06-14,35.4492,45.5062,35.71,43.36,7.66
2024-06-14,35.4492,45.5156,37.32,44.92,7.6
2024-06-14,35.4492,45.5251,41.55,49.09,7.54
2024-06-14,35.4492,45.5346,39.91,47.38,7.48
2024-06-14,35.4492,45.5441,40.9,48.31,7.41
2024-06-14,35.4492,45.5536,39.16,46.5,7.34
2024-06-14,35.4492,45.5631,36.69,43.96,7.27
2024-06-14,35.4492,45.5726,37.05,44.24,7.19
2024-06-14,35.4492,45.5821,39.82,46.94,7.12
2024-06-14,35.4492,45.5915,36.86,43.9,7.04
2024-06-14,35.4492,45.601,40.64,47.6,6.96
2024-06-14,35.4492,45.6105,37.34,44.22,6.88
2024-06-14,35.4492,45.62,38.74,45.54,6.8
2024-06-14,35.4574,45.25,40.34,47.27,6.93
2024-06-14,35.4574,45.2595,38.0,45.01,7.01
2024-06-14,35.4574,45.269,37.82,44.91,7.09
2024-06-14,35.4574,45.2785,36.9,44.07,7.17
2024-06-14,35.4574,45.2879,35.4,42.65,7.25
2024-06-14,35.4574,45.2974,40.55,47.87,7.32
2024-06-14,35.4574,45.3069,35.36,42.76,7.4
2024-06-14,35.4574,45.3164,37.16,44.63,7.47
2024-06-14,35.4574,45.3259,40.44,47.97,7.54
2024-06-14,35.4574,45.3354,38.21,45.81,7.6
2024-06-14,35.4574,45.3449,39.34,47.01,7.67
2024-06-14,35.4574,45.3544,39.89,47.62,7.73
2024-06-14,35.4574,45.3638,37.33,45.11,7.78
2024-06-14,35.4574,45.3733,39.38,47.21,7.83
2024-06-14,35.4574,45.3828,39.52,47.39,7.87
2024-06-14,35.4574,45.3923,39.6,47.51,7.91
2024-06-14,35.4574,45.4018,39.48,47.41,7.94
2024-06-14,35.4574,45.4113,39.03,46.99,7.96
2024-06-14,35.4574,45.4208,42.24,50.21,7.97
2024-06-14,35.4574,45.4303,39.89,47.86,7.97
2024-06-14,35.4574,45.4397,40.69,48.66,7.97
2024-06-14,35.4574,45.4492,39.15,47.1,7.96
2024-06-14,35.4574,45.4587,42.33,50.27,7.93
2024-06-14,35.4574,45.4682,40.86,48.76,7.91
2024-06-14,35.4574,45.4777,36.54,44.41,7.87
2024-06-14,35.4574,45.4872,37.53,45.36,7.83
2024-06-14,35.4574,45.4967,39.23,47.01,7.78
2024-06-14,35.4574,45.5062,38.92,46.65,7.72
2024-06-14,35.4574,45.5156,38.11,45.77,7.66
2024-06-14,35.4574,45.5251,39.96,47.56,7.6
2024-06-14,35.4574,45.5346,37.65,45.19,7.53
2024-06-14,35.4574,45.5441,40.96,48.43,7.47
2024-06-14,35.4574,45.5536,36.91,44.3,7.39
2024-06-14,35.4574,45.5631,37.31,44.63,7.32
2024-06-14,35.4574,45.5726,39.05,46.3,7.24
2024-06-14,35.4574,45.5821,38.16,45.32,7.17
2024-06-14,35.4574,45.5915,40.11,47.2,7.09
2024-06-14,35.4574,45.601,38.37,45.38,7.01
2024-06-14,35.4574,45.6105,41.56,48.48,6.92
2024-06-14,35.4574,45.62,36.68,43.52,6.84
2024-06-14,35.4656,45.25,41.4,48.37,6.97
2024-06-14,35.4656,45.2595,41.71,48.76,7.05
2024-06-14,35.4656,45.269,40.85,47.98,7.13
2024-06-14,35.4656,45.2785,35.07,42.29,7.21
2024-06-14,35.4656,45.2879,36.94,44.23,7.29
2024-06-14,35.4656,45.2974,37.8,45.18,7.37
2024-06-14,35.4656,45.3069,36.63,44.08,7.45
2024-06-14,35.4656,45.3164,37.65,45.17,7.52
2024-06-14,35.4656,45.3259,36.77,44.36,7.59
2024-06-14,35.4656,45.3354,40.05,47.71,7.66
2024-06-14,35.4656,45.3449,39.18,46.91,7.73
2024-06-14,35.4656,45.3544,37.84,45.63,7.79
2024-06-14,35.4656,45.3638,39.86,47.7,7.85
2024-06-14,35.4656,45.3733,39.14,47.04,7.9
2024-06-14,35.4656,45.3828,37.73,45.68,7.95
2024-06-14,35.4656,45.3923,38.8,46.78,7.98
2024-06-14,35.4656,45.4018,36.89,44.9,8.02
2024-06-14,35.4656,45.4113,40.15,48.19,8.04
2024-06-14,35.4656,45.4208,37.1,45.16,8.05
2024-06-14,35.4656,45.4303,41.28,49.34,8.06
2024-06-14,35.4656,45.4397,42.4,50.45,8.05
2024-06-14,35.4656,45.4492,41.89,49.93,8.04
2024-06-14,35.4656,45.4587,38.16,46.18,8.01
2024-06-14,35.4656,45.4682,37.91,45.9,7.98
2024-06-14,35.4656,45.4777,40.22,48.16,7.94
2024-06-14,35.4656,45.4872,35.44,43.34,7.9
2024-06-14,35.4656,45.4967,39.62,47.47,7.84
2024-06-14,35.4656,45.5062,40.24,48.02,7.79
2024-06-14,35.4656,45.5156,37.83,45.55,7.73
2024-06-14,35.4656,45.5251,41.52,49.18,7.66
2024-06-14,35.4656,45.5346,37.23,44.82,7.59
2024-06-14,35.4656,45.5441,41.87,49.39,7.52
2024-06-14,35.4656,45.5536,36.07,43.51,7.45
2024-06-14,35.4656,45.5631,41.75,49.12,7.37
2024-06-14,35.4656,45.5726,42.09,49.38,7.29
2024-06-14,35.4656,45.5821,37.03,44.24,7.21
2024-06-14,35.4656,45.5915,37.16,44.29,7.13
2024-06-14,35.4656,45.601,36.23,43.28,7.05
2024-06-14,35.4656,45.6105,37.93,44.89,6.96
2024-06-14,35.4656,45.62,36.39,43.27,6.88
2024-06-14,35.4738,45.25,35.59,42.6,7.0
2024-06-14,35.4738,45.2595,38.84,45.92,7.09
2024-06-14,35.4738,45.269,36.55,43.72,7.17
2024-06-14,35.4738,45.2785,39.09,46.34,7.26
2024-06-14,35.4738,45.2879,39.08,46.42,7.34
2024-06-14,35.4738,45.2974,40.01,47.43,7.42
2024-06-14,35.4738,45.3069,41.39,48.89,7.5
2024-06-14,35.4738,45.3164,39.19,46.77,7.57
